#,Status,Project,Tracker,Priority,Subject,Assigned to,Category,Target version,Author,Start,Due date,% Done,Estimated time,Created,Updated,Likelihood,Severity,Found in Version,Impact,Expected Use,OS,Support Group,Description
160,Pending,VisIt,Bug,Normal,amr nesting issue,"","","",Cyrus Harrison,06/21/2010,"",0,"",06/21/2010 07:35 pm,01/11/2012 05:16 pm,3 - Occasional,2 - Minor Irritation,2.0.0,"","",All,DOE/ASC,"rm-id: 34
rm-submitter: Cyrus Harrison
rm-submit-date: 05/07/2010 08:24 am

see files from wickett
"
163,Pending,VisIt,Feature,Normal,add ability to log scale axes for 3d plots,"","","",Cyrus Harrison,06/21/2010,"",0,"",06/21/2010 07:37 pm,06/21/2010 07:38 pm,"","","",3 - Medium,3 - Occasional,All,DOE/ASC,"rm-id: 40
rm-submitter: Cyrus Harrison
rm-submit-date: 05/19/2010 10:05 am

request from Matt O'Brien

"
165,Pending,VisIt,Bug,Normal,Support for variable grouping in mili reader / makemili,"","","",Cyrus Harrison,06/21/2010,"",0,"",06/21/2010 07:38 pm,06/21/2010 07:38 pm,3 - Occasional,2 - Minor Irritation,2.0.0,"","",All,DOE/ASC,"rm-id: 24
rm-submitter: Kathleen Bonnell
rm-submit-date: 04/29/2010 04:01 pm

Ed Kokko would like a way to group his variables in his .mili file.
Hi use-case is to declutter the variable windows and make variables 
easier to find.

Couple of suggestions:
1)  Allow user to modify .mili file, prepending group names to variables, eg
   group1/var1
   group1/var2
   group2/subgroup1/var3

   Then have VisIt's Mili reader parse these 'grouped' variables correctly when
accessing the database.

2)  Modify makemili to allow user to specify variable 'aliases' that can be
parsed correctly in the Reader.

I think #1 might be easy to implement, only if the Mili files don't already
support variables with ""/"".

"
166,Pending,VisIt,Bug,Normal,3d Textured volume plot fails on Windows,Tom Fogal,"","",Cyrus Harrison,06/21/2010,"",0,"",06/21/2010 07:40 pm,06/22/2010 07:12 pm,3 - Occasional,2 - Minor Irritation,2.0.0,"","",All,Any,"rm-id: 47
rm-submitter: Kathleen Bonnell
rm-submit-date: 06/02/2010 01:52 pm

Message is ""Volume Rendering based on 3D textures is not supported on your GPU"".

Got this on a 32 bit VM running XP SP3, using the VMWare SVGA II driver.
On the host system, a 64 bit XP SP3, with Nvidia Quadro FX 8700M,

On my desktop system, also 32 bit XP SP3 with ATI Radeon  X600 graphics card, I
can draw the 3D textured volume plot, but I get the GPU message when I try to save
the window (NON Screen Capture).

This used to work before the switch to glew.
"
167,Pending,VisIt,Feature,Normal,make Silo's writer do multi-block to N files where N is chosen by user,"","","",Cyrus Harrison,06/21/2010,"",0,"",06/21/2010 07:41 pm,06/21/2010 07:41 pm,"","","",3 - Medium,3 - Occasional,All,DOE/ASC,"rm-id: 2
rm-submitter: Anonymous
rm-submit-date: 04/07/2010 09:48 am

When we export to Silo, we get one file per MPI task in VisIt. It would be nice to be able to allow the user to choose the number of files produced much like Ale3d currently writes its restart/plot dumps. Silo libs' pmpio macros may be useful in this.

If we don't provide this option to 'collect' domains in common files, we may want to at least provide a means to 'throttle' number of MPI tasks writing files at any one time so that we ensure we don't overwhelm filesystem and wind up with much poorer performance for large numbers of MPI tasks writing files. This throttling could be handled in VisIt proper
"
170,Developer Review,VisIt,Feature,Normal,Create XDR/XDA database plugin,"","","",Cyrus Harrison,06/22/2010,"",0,"",06/22/2010 12:40 pm,06/29/2010 07:24 pm,"","","",2 - Low,3 - Occasional,All,Any,From Scott Wilks
171,Developer Review,VisIt,Bug,Normal,Should user picks be recorded commands?,"","","",Cyrus Harrison,06/22/2010,"",0,"",06/22/2010 12:50 pm,06/22/2010 07:10 pm,2 - Rare,2 - Minor Irritation,2.0.0,"","",All,Any,"Bob Corey reports that user picks aren't recorded commands. I told him that this didn't surprise me & he was still able to construct the python he was looking for.

Still the question remains - should they actually be recorded?
"
175,Pending,VisIt,Feature,Normal,Add ability to the movie wizard  to set parallel engine params for a movie that will be rendered at a later time.,"","","",Cyrus Harrison,06/22/2010,"",0,"",06/22/2010 07:37 pm,06/22/2010 07:37 pm,"","","",3 - Medium,3 - Occasional,All,Any,"Rick Cook requests the ability to specify how visit will be run to render the movie if doing it at a later time. For example serial/parallel, number of processors. Perhaps which host profile to use and the number of processors would be sufficient.

(broken out from #153)"
275,Pending,VisIt,Bug,High,"Add global, default 'Maintain View Limits' to preferences",Eric Brugger,"","",Cyrus Harrison,07/09/2010,"",0,"",07/09/2010 01:15 pm,04/04/2012 11:22 am,3 - Occasional,3 - Major Irritation,2.0.1,"","",All,DOE/ASC,"Ed Kokko reports that in 2.0.1, the setting for 'Maintain View Limits' under 'Controls/View' is not saved when he saves his settings.

This option was moved to this location in 2.0, so it appears that save/load from xml was not transitioned correctly. 
"
298,Pending,VisIt,Bug,Normal,Problem with ambient lighting & scalable rendering,"","","",Cyrus Harrison,07/29/2010,"",0,"",07/29/2010 05:15 pm,08/18/2010 05:21 pm,2 - Rare,4 - Crash / Wrong Results,2.0.1,"","",All,DOE/ASC,"Mike Wickett reported a bug where all rendered surfaces turn black.
After looking at the issue, we discovered it happens when ambient lighting is used in sr mode.

To reproduce:
 Force SR to 'Always'
 Change Light 1 to Ambient
 Open multi_rect3d.silo
 Create a Psuedocolor Plot of ""u""
 Click Draw (This image should look sensible)
 Rotate the plot a small amount & the rendered geometry turns all black.

See attached screenshots for example images.




"
335,Pending,VisIt,Bug,Normal,Two monitors can cause window metics issue w/ OSX X11 Server,"","","",Cyrus Harrison,08/05/2010,"",0,"",08/05/2010 04:54 pm,08/17/2010 04:07 pm,2 - Rare,2 - Minor Irritation,2.0.1,"","",OSX,DOE/ASC,"We often run into strange hangs when measuring xwindow metrics & it seems to happen more often when using OSX's X11 server.

Mike Wickett isolated a specific case, so I wanted to make sure it was recorded:

He has two monitors and found if the secondary monitor's ""space"" is not configured to align top to top with the primary monitor's ""space"", it will hang.


Looking at the code it seems we could only hang while waiting for an x call or in one of the while loops were we iterate over the windows.
If we ever have an OSX system with 2 monitors to dive into this we may be able to find a way to resolve this particular instance the window metrics evil.
"
344,Pending,VisIt,Bug,Normal,Queries on histogram plot,"","","",Cyrus Harrison,08/11/2010,"",0,"",08/11/2010 02:22 pm,08/17/2010 07:22 pm,2 - Rare,2 - Minor Irritation,2.0.2,"","",All,Any,"I wanted to apply some queries to the data transformed by a histogram plot, but that does not appear to be possible.
The result is either and engine crash, or a complaint about an invalid variable. 

Here are some of the queries I tried:
Min, Max: (to find min & max count/weight over bins)
Variable Sum: (to sum of the total count/weight  over bins)

"
345,Pending,VisIt,Feature,Normal,Amr aware load balanacing option,"","","",Cyrus Harrison,08/12/2010,"",0,"",08/12/2010 05:58 pm,08/17/2010 07:22 pm,"","","",4 - High,3 - Occasional,All,Any,"Running some analysis on an AMR data set it was painfully clear that naive domain assignment was causing a big load balancing problem. Some process contained an order of magnitude more zones than others despite the same domain count. This is common scenario for AMR data. B/c not all algorithms play well with dynamic load balancing -  it would be helpful to create a simpler load balancing mode that takes into consideration the complexity of each domain. For AMR, we can (hopefully) use the hierarchy to
automatically inform complexity & we should allow plugins to publish complexity metadata as well.

PS:
Using -lb-random greatly helps in this case - but it would still be nice to implement this. "
350,Developer Review,VisIt,Bug,Normal,User reports 2.0.2 crashes w/ xwin32,"","","",Cyrus Harrison,08/18/2010,"",0,"",08/18/2010 06:15 pm,08/30/2010 05:43 pm,2 - Rare,4 - Crash / Wrong Results,2.0.2,"","",Windows,DOE/ASC,John Christensen @ llnl reports displaying 2.0.2 back from LC via xwin32 is hanging his windows xp box. He is going to get Exceed (another x server for windows) installed. Adding this issue ticket in case any other users run into this.
351,Developer Review,VisIt,Feature,Normal,Add visual cue for directory changes,"","","",Cyrus Harrison,08/18/2010,"",0,"",08/18/2010 06:35 pm,08/24/2010 06:38 pm,"","","",2 - Low,3 - Occasional,All,DOE/ASC,"Hank Shay recalls in previous versions of VisIt (<2.0) that when he changed a directory in the file window - it would give him a cue that the directory change was happening so he could distinguish between that and a possible hang. This doesn't appear to happen in 2.0 & he would like to have that back if possible. 

"
357,Rejected,VisIt,Bug,Normal,Crashes related to saved settings?,"","","",Cyrus Harrison,08/24/2010,"",0,"",08/24/2010 03:13 pm,09/22/2010 01:42 pm,3 - Occasional,4 - Crash / Wrong Results,2.0.1,"","",All,Any,"This is a pretty thin report, but a few users have ran into it & I have as well. I also think it is related to the issues Allen reported.

Running VisIt with some old settings (prehaps < 2.0) - PC plot of a silo file crashes as soon as I hit draw.
Attach the debugger - it's crashing in VTK somewhere.  If I rerun w/ '-noconfig', the crash never happens. 

It seems a bit nebulous, any other reports of this type of crash?"
365,Pending,VisIt,Feature,Normal,Interactive line annotation.,"","","",Cyrus Harrison,08/25/2010,"",0,"",08/25/2010 07:03 pm,09/08/2010 11:59 am,"","","",2 - Low,2 - Rare,All,DOE/ASC,Gary Kerbel would like the ability to easily draw a line on a curve plot to gauge how linear a section of his plot is.
370,Resolved,VisIt,Bug,Normal,bad extents from GetWindowInformation() in cli,"","","",Cyrus Harrison,08/30/2010,"",0,"",08/30/2010 05:51 pm,09/08/2010 01:37 pm,2 - Rare,2 - Minor Irritation,2.0.2,"","",All,DOE/ASC,"Bob Corey discovered that even with an active plot the values seem to be (DBM_MAX,-DBL_MAX DBM_MAX,-DBL_MAX DBM_MAX,-DBL_MAX)

This matches my test:

extents = (1.79769e+308, -1.79769e+308, 1.79769e+308, -1.79769e+308, 1.79769e+308, -1.79769e+308)

"
378,Pending,VisIt,Feature,Normal,Scatter plot option to only display the finest mesh zones for AMR data.,"","","",Cyrus Harrison,09/02/2010,"",0,"",09/02/2010 06:10 pm,09/08/2010 11:58 am,"","","",3 - Medium,3 - Occasional,All,DOE/ASC,"Request from Mike Wickett:
We don't ghost out coarser levels of an AMR mesh for scatter plots. This is fine in some instances, but it would be helpful to have an option to create a scatter plot showing the finest available data. Simply turning off the coarser levels is not sufficient b/c in many cases zones from the coarse levels are the finest available.

"
396,Rejected,VisIt,Feature,Normal,Allow conversion/expressions for time states,"","","",Cyrus Harrison,09/20/2010,"",0,"",09/20/2010 06:11 pm,09/22/2010 04:56 pm,"","","",2 - Low,2 - Rare,All,DOE/ASC,"David Cotrell @ LLNL wants to execute a query over time and save an output file that provides time units that differ from the original database's time units. Like what would probably be though of as a ""time expression"""
399,Resolved,VisIt,Bug,Normal,Possible data target dependency issue when Silo is updated,"","","",Cyrus Harrison,09/21/2010,"",0,"",09/21/2010 03:12 pm,10/01/2010 05:20 pm,2 - Rare,2 - Minor Irritation,trunk,"","",All,DOE/ASC,"I am not sure if this indicates some strange dependency issue, but I have run into this more than once.

I updated my trunk on alastor (which included a config-site change that updated the ver of Silo used) & ran make.

I get errors about missing Silo symbols for some of the data examples.

[  8%] Built target xml2python
CMakeFiles/arbpoly.dir/arbpoly.C.o: In function `main':
/g/g24/cyrush/dev/trunk/data/arbpoly.C:84: undefined reference to `Silo_version_
4_8'
collect2: ld returned 1 exit status
gmake[2]: *** [/g/g24/cyrush/dev/trunk/data/arbpoly] Error 1
gmake[1]: *** [/g/g24/cyrush/dev/trunk/data/CMakeFiles/arbpoly.dir/all] Error 2
gmake[1]: *** Waiting for unfinished jobs....

The only way I have been able to get around this is to blow away my main CMakeCache.txt file & rebuild.
(make clean doesn't help)

I am not sure if there is a good way to prevent this from happening, but blowing away CMakeCache.txt to update a database lib is a bit annoying. "
403,Pending,VisIt,Bug,Low,Add more helpful info to 'frontendlauncher' warnings,Eric Brugger,"","",Cyrus Harrison,09/22/2010,"",0,"",09/22/2010 07:08 pm,09/21/2011 04:17 pm,2 - Rare,1 - Not Serious,2.1.0,"","",All,Any,"Amit Chourasia had a problem launching Visit and due to the warning messages though that frontendlauncher was the proper way to launch Visit - instead of using the 'visit' link. We should clarify this some how in these warning messages.

We also have other instances where the warning/error messages are confusing - for example when the user has 64-bit machine but a 32-bit arch is installed or vice versa.

"
411,Rejected,VisIt,Bug,Normal,Discontinuities across domains of mili database,"","","",Cyrus Harrison,10/01/2010,"",0,"",10/01/2010 12:34 pm,10/01/2010 05:02 pm,3 - Occasional,2 - Minor Irritation,2.1.0,"","",All,DOE/ASC,"Ed Kokko is having problems plotting a mili dataset.

There aren't holes in the mesh but instead it appears the mesh has ""slipped"" in one direction (See the attached image.)

This appears in both VisIt 2.x & 1.x  - he tried 2.1, 2.0.2 & 1.12.2.
"
413,Pending,VisIt,Feature,Normal, Provide cumulative vs instantaneous view mode,Eric Brugger,"","",Cyrus Harrison,10/04/2010,"",0,"",10/04/2010 06:04 pm,09/21/2011 04:17 pm,3 - Occasional,2 - Minor Irritation,2.1.0,3 - Medium,3 - Occasional,All,DOE/ASC,"Gary Kerbel has Lineout window time-locked to the source plot. As he steps though time he wants the axes in lineout window to reflect the current extents. An instantaneous extents mode would provide this. 

"
450,Developer Review,VisIt,Feature,Normal,Time tagging of recorded macros,"","","",Cyrus Harrison,10/26/2010,"",0,"",10/26/2010 12:02 pm,11/09/2010 07:02 pm,"","","",3 - Medium,3 - Occasional,All,Any,"Requested from Shaheen Tonse:

I frequently use the ""Record"" feature under Control-->Command menu as a quick and dirty way to use in my python scripts by doing the same operation from the GUI first followed by a cut and paste. However usually an initial  GetXXXXX() returns a huge amount of output which is very difficult to separate from the relevant portions. One way to make this easier would an option to write a time-stamped python comment line to the block of output record, just before each GUI click transaction is written out, e.g. ""#recorded at 10:42:17"". "
494,Developer Review,VisIt,Feature,Normal,Support ghost zones from overlink files,"","","",Cyrus Harrison,11/30/2010,"",0,"",11/30/2010 05:39 pm,12/07/2010 07:53 pm,"","","",3 - Medium,3 - Occasional,All,Any,"Walt Nissen noted that his multi-domain overlink files don't have ghost zones & as a result MIR is poor across domains.

Mark Miller contacted Jeff Grandy & confirmed that overlink does not save out ghost zones.
 
Here are two possible paths to ghost zone support:
*Overlink saves a few arrays that identify the nodes shared across domains & these could potentially be used to create ghost zone data. 
*We could ask Jeff to save the ghost zone info using the standard silo convention (however this may have interoperability implications)  "
510,Pending,VisIt,Bug,High,Support SILs with Levels & Blocks,Mark Miller,"","",Cyrus Harrison,12/13/2010,"",0,"",12/13/2010 05:27 pm,09/22/2011 11:32 am,3 - Occasional,2 - Minor Irritation,2.0.1,"","",All,Any,"Brian Pudliner requests this - it should be a high priority.
Coordinate with Brian Ryujin."
516,Pending,VisIt,Bug,Normal,Transition from @executable_path to @rpath for dylibs on OSX,"","","",Cyrus Harrison,12/15/2010,"",0,"",12/15/2010 12:15 pm,06/10/2011 06:30 pm,3 - Occasional,2 - Minor Irritation,2.0.1,"","",OSX,Any,"The visitmodule does not load correctly on OSX due to use of @executable_path in dynamic libs. ( @executable_path resolves to the python exe path, not the correct relative path for our libraries.)

OSX 10.5 & beyond support @rpath which should provide a better solution. 

If we set the correct rpath using 'install_name_tool' in the 'visit_install' script, we shouldn't have any loader issues."
538,Pending,VisIt,Feature,Urgent,Add support for Distributed Mesh Metadata,Cyrus Harrison,"","",Cyrus Harrison,01/05/2011,"",0,"",01/05/2011 07:30 pm,09/22/2011 11:37 am,"","","",3 - Medium,3 - Occasional,All,DOE/ASC,"Support Domain Nesting & Boundary info provided @ the domain level, in addition to the current global scheme.

For more info, see:
http://visitusers.org/index.php?title=Distributed_Metadata"
574,Resolved,VisIt,Bug,Normal,Mesh plot doesn't work with Arb-Polyhedra,Mark Miller,"","",Cyrus Harrison,01/31/2011,"",0,"",01/31/2011 02:50 pm,07/17/2012 08:22 pm,2 - Rare,3 - Major Irritation,trunk,"","",All,DOE/ASC,"While we seem to handle meshes with Arb-Polyhedra in the Pseudocolor plot, the mesh plot needs some more work. 
Mike Owen ran into this issue."
624,Pending,VisIt,Feature,Normal,Database reader w/ support for Lattice QCD via QIO/lime files,"","","",Cyrus Harrison,02/22/2011,"",0,"",02/22/2011 06:20 pm,03/04/2011 01:09 pm,"","","",3 - Medium,3 - Occasional,All,Any,"Requested by Tom Luu @ LLNL. 

Here is some info about qio:
http://usqcd.jlab.org/usqcd-docs/qio/

I suspect we will need a bit more info to create a usable db plugin.

Each point on the lattice usually has a matrix of results & we need to find out the best way to display these matrices (as an array, is there a common reduction operation, etc)
"
626,Rejected,VisIt,Bug,Normal,Domain selections are ignored in one path in avtSILRestriction::SetFromCompatibleRestriction(),"","","",Cyrus Harrison,02/23/2011,"",0,"",02/23/2011 03:45 pm,06/21/2011 05:49 pm,3 - Occasional,2 - Minor Irritation,2.2.0,"","",All,Any,"This can be annoying for some datasets, for example:

If a mesh's set of node lists changes between timesteps  - any domain selections are ignored (all domains are turned on).

I am not sure if this is for performance reasons or for some other reason. 

"
652,Pending,VisIt,Feature,Normal,Consider adding 'srun' only host profile for use w/ mxterm on llnl systems.,"","","",Cyrus Harrison,03/16/2011,"",0,"",03/16/2011 12:56 pm,03/31/2011 03:45 pm,"","","",3 - Medium,3 - Occasional,All,Any,"I have head this question quite a few times:
""How do I launch a parallel visit engine from mxterm?""

To do this from the gui, if they are x11 forwarding from the mxterm, all that is needed is a simple host profile /w srun set for the launch method. Would it be helpful to add this option to our installed llnl config, say as 'parallel mxterm'?
 


"
653,Rejected,VisIt,Feature,Normal,Support for LLNL Ebert?,"","","",Cyrus Harrison,03/16/2011,"",0,"",03/16/2011 07:16 pm,06/21/2011 05:47 pm,"","","",3 - Medium,3 - Occasional,All,Any,"Bing Young called the hotline to ask if we support VisIt on the Ebert machine @ LLNL.

It lives on an open network separate from the OCF.

We could easily create a host profile for this machine, but I don't think any of us currently have accounts for the machine or network.

We haven't received any direct requests from users to install VisIt, but we may soon - I suspect that is why Bing called the hotline. 


"
675,Resolved,VisIt,Bug,Normal,Constant variable range causes invalid memory access in Volume histogram calc,"","","",Cyrus Harrison,04/04/2011,"",0,"",04/04/2011 05:06 pm,04/05/2011 12:18 pm,3 - Occasional,2 - Minor Irritation,trunk,"","",All,Any,"Example dataset:
/g/g24/cyrush/visit/issue00675/tscell-000001.silo

Create a volume plot of 'cmyo'.

This may or may not crash depending on how picky your machine is about memory access violations.
It did not crash on my machine, but here is what I saw:

In plots/Volume/VolumeFunctions.C::VolumeHistograms()


If var_min == var_max, (var_diff = 0) we have an indexing issue w/ he histogram code:


 int scalar_index = (int)(s_scale * (s - var_min));
 int mag_index    = (int)(m_scale * (m - grad_min));
 int hindex = (mag_index * hist_size) + scalar_index;
 cout << ""[1] scalar_index= "" << scalar_index << "" mag_index= "" << mag_index << "" hindex= "" << hindex <<endl;

Produced:
[1] scalar_index= -2147483648 mag_index= 0 hindex= -2147483648
"
678,Pending,VisIt,Feature,Normal,Provide an expression that allows you to do a guarded divide by zero,"","","",Cyrus Harrison,04/06/2011,"",0,"",04/06/2011 06:47 pm,01/11/2012 05:20 pm,3 - Occasional,2 - Minor Irritation,trunk,3 - Medium,3 - Occasional,All,Any,"Say you want to try and guard against a divide by zero:

if(le(value,1e-3),1.0,1.0/value)

This won't work, '1.0/value' is evaluated for all cells and a div by zero warning is generated which prevents the expression from being used.

What I would like to have is:
divide(<val_numerator>,<val_denominator>,>div_by_zero_value>)

Or did I miss some other obvious solution?

-Cyrus
"
695,Pending,VisIt,Feature,Normal,Request for documentation & examples of the replicate operator,"","","",Cyrus Harrison,05/06/2011,"",0,"",05/06/2011 02:25 pm,05/13/2011 07:42 pm,"","","",2 - Low,3 - Occasional,All,Any,"From Willy Moss. 

He was using it to create a series of 2D slice images & found it very confusing to use.
"
697,Rejected,VisIt,Feature,Normal,GUI input mechanism for python macros,Cyrus Harrison,"","",Cyrus Harrison,05/06/2011,"",0,"",05/06/2011 02:31 pm,01/09/2013 06:08 pm,"","","",3 - Medium,4 - Common,All,Any,"Allow a user to provide some sort of argument list to python macros via the GUI.
"
698,Pending,VisIt,Feature,Normal,Investigate support for World Coordinate Systems (WCS) for the  FITS DB Plugin,"","","",Cyrus Harrison,05/06/2011,"",0,"",05/06/2011 02:59 pm,05/10/2011 07:43 pm,"","","",2 - Low,3 - Occasional,All,Any,"WCS Details:

http://www.atnf.csiro.au/people/mcalabre/WCS/

Request from Mike McCarty @ NRAO

"
712,Pending,VisIt,Bug,Normal,Crash when repeating a lineout query,"","","",Cyrus Harrison,05/17/2011,"",0,"",05/17/2011 12:25 pm,05/17/2011 06:43 pm,3 - Occasional,2 - Minor Irritation,2.2.2,"","",OSX,Any,"Rob Rieben can consistently crash the viewer when he is X11 forwarding (back to OSX) 

Data is on ocf @ /g/g24/cyrush/visit/issue00712

Here is how to reproduce:

Open visit on ocf & X forward back to osx.

Plot psuedocolor of mhd_By
Add slice & set the normal to be z-axis at 50%
From the Query window, execute a Lineout from 0 -1 to 0 1
Close the Lineout Window
execute a Lineout from 0 -1 to 0 1 again, the viewer crashes. 

Here is the stack trace (deep in vtk, during font rendering -  we may be ticking an OSX 11 bug)
 Stack Trace
     PC: 2aaab0230bfa,    FP=7fffffffb620
     ...rOpenGLEPKcPK17FTGLRenderContext, FP=7fffffffb640
     ...rlayEP11vtkViewportP10vtkActor2D, FP=7fffffffb7d0
     ...2D13RenderOverlayEP11vtkViewport, FP=7fffffffb820
     ...2D13RenderOverlayEP11vtkViewport, FP=7fffffffb850
     _ZN11vtkRenderer14UpdateGeometryEv, FP=7fffffffb8a0
     ...tkOpenGLRenderer12DeviceRenderEv, FP=7fffffffb8b0
     _ZN11vtkRenderer6RenderEv, FP=7fffffffb950
     _ZN21vtkRendererCollection6RenderEv, FP=7fffffffb9a0
     ...tkRenderWindow14DoStereoRenderEv, FP=7fffffffb9b0
     _ZN15vtkRenderWindow10DoFDRenderEv, FP=7fffffffba60
     _ZN15vtkRenderWindow10DoAARenderEv, FP=7fffffffbb10
     _ZN15vtkRenderWindow6RenderEv, FP=7fffffffbb60
     _ZN9QGLWidget6glDrawEv, FP=7fffffffbb90
     _ZN15VisWinRendering6RenderEv, FP=7fffffffbc70
     ...eQueryEPK14PickAttributesPK4Line, FP=7fffffffbe60
     ...eryC1EP12ViewerWindowS1_P4Linebb, FP=7fffffffbec0
     ...AddQueryEP12ViewerWindowP4Linebb, FP=7fffffffc010
     ...rQueryManager15FinishLineQueryEv, FP=7fffffffc040
     ...ubject22ProcessRendererMessageEv, FP=7fffffffc2a0
     ...etacallEN11QMetaObject4CallEiPPv, FP=7fffffffc2d0
     ...bject8activateEP7QObjectPKS_iPPv, FP=7fffffffc380
     _ZN6QTimer5startEi,  FP=7fffffffc390






"
722,Pending,VisIt,Bug,Normal,Unnamed materials don't show up in a filled boundary plot,"","","",Cyrus Harrison,05/19/2011,"",0,"",05/19/2011 04:56 pm,05/26/2011 04:37 pm,2 - Rare,4 - Crash / Wrong Results,2.2.2,"","",All,DOE/ASC,"Jeff Grandy reports that if he creates a Silo file containing unnamed materials (name == NULL), those materials will not be plotted in a Filled Boundary Plot. This is despite the fact that they do appear in the Subset selection window, named with a number generated by VisIt. 


Example dataset is on ocf @ /g/g24/cyrush/visit/issue00722/"
729,Rejected,VisIt,Feature,Normal,Use javascript to hint binary downloads,Cyrus Harrison,"","",Cyrus Harrison,05/26/2011,"",0,"",05/26/2011 05:08 pm,06/17/2011 07:54 pm,"","","",3 - Medium,3 - Occasional,All,Any,"This is a spinoff of #672.

I working on javascript to detect:
(1) Windows, OSX, vs Linux
(2) 32 vs 64-bit

I was expecting this to be most useful for the Windows & OSX users.

Detecting (1) is trivial, but I am not sure how well we can detect (2). The detection logic only reports the bitness of the browser app (not the os) & apparently even on Windows 7 64-bit, many people run 32-bit versions of IE.


For OSX & Linux, I think best way would be to create a ""visit_arch_detect.sh"" script that tells them exact architecture (using our launcher logic) & have the internal names shown on the web page  - this was suggested in the original ticket #672."
743,Pending,VisIt,Bug,Normal,avtParallel::PullInMPI_IOSymbols() causes linker error with mpich2,Dave Pugmire,"","",Cyrus Harrison,06/08/2011,"",0,"",06/08/2011 05:38 pm,01/25/2012 11:21 am,2 - Rare,3 - Major Irritation,2.2.2,"","",All,Any,"Charlson Kim reports linking problems cased by avtParallel::PullInMPI_IOSymbols() when using mpich2:

---
/opt/VisIt/src/avt/Pipeline/Pipeline/avtParallel.C: In function ‘void
PullInMPI_IOSymbols()’:
/opt/VisIt/src/avt/Pipeline/Pipeline/avtParallel.C:2245:51: error:
‘MPI_File_open’ was not declared in this scope
/opt/VisIt/src/avt/Pipeline/Pipeline/avtParallel.C:2246:30: error:
‘MPI_File_get_size’ was not declared in this scope
/opt/VisIt/src/avt/Pipeline/Pipeline/avtParallel.C:2247:33: error:
‘MPI_File_seek’ was not declared in this scope
/opt/VisIt/src/avt/Pipeline/Pipeline/avtParallel.C:2248:52: error:
‘MPI_File_read’ was not declared in this scope

The routines MPI_File_* are not found in mpich2-1.4 mpi.h but are in
mpicxx.h .  

---

Do we really need these symbols? If so can we guard them to prevent errors with mpich2?




"
774,Developer Review,VisIt,Feature,Normal,Provide documentation + examples for the LineSample Operator,"","","",Cyrus Harrison,07/01/2011,"",0,"",07/01/2011 01:16 pm,07/06/2011 01:59 pm,"","","",3 - Medium,3 - Occasional,All,Any,Requested by Alexander Wagner.
794,Pending,VisIt,Feature,Normal,"Where domain info is returned by queries, also add level info when available. ","","","",Cyrus Harrison,07/25/2011,"",0,"",07/25/2011 05:00 pm,08/05/2011 07:33 pm,"","","",3 - Medium,3 - Occasional,All,DOE/SciDAC,"Request from Shawfeng Dong (via visit-help-scidac@ornl.gov):

-----
The query function is great. But if I query a AMR dataset, it
returns something like the following:

soundspeed -- Min = 2.35763e+06 (zone 10 in patch 53 at coord
<1.192e+08, 1.032e+08, -4.088e+08>)
soundspeed -- Max = 9.9168e+08 (zone 34641 in patch 24578 at coord
<150000, -250000, 850000>)
As you can see, it misses info about level; so it is not clear what
level the patch 24578 is on, and what the number 24578 means: is it
24578th patch on 5th level, or on all the levels?

Would it be too much a trouble to add level info in query?
-----

> "
801,Pending,VisIt,Feature,Urgent,Refactor ghost zone comm & domain boundries to avoid the use of the 'back' pointer,"","","",Cyrus Harrison,08/01/2011,"",0,"",08/01/2011 03:16 pm,09/22/2011 11:39 am,"","","",3 - Medium,3 - Occasional,All,Any,"As part of the transition to distributed domain boundary info. 

We should target this for 2.4"
823,Pending,VisIt,Feature,Normal,Elevate zonal values without recentering to nodal.,"","","",Cyrus Harrison,08/17/2011,"",0,"",08/17/2011 06:18 pm,08/23/2011 06:44 pm,"","","",3 - Medium,3 - Occasional,All,Any,"The implicit recentering of the Elevate operator can create 'spikey' features in some instances. 

It would be nice to have an elevate option that raises the zones in piece-wise constant manner & builds the proper 'walls' to fill in any holes. 

"
876,Pending,VisIt,Bug,Normal,Improve parallel error checking for conn cmfe.,"","","",Cyrus Harrison,10/19/2011,"",0,"",10/19/2011 07:17 pm,10/25/2011 07:09 pm,2 - Rare,4 - Crash / Wrong Results,2.3.0,"","",All,Any,"Gary Kerbel wanted to compare two datasets using a conn cmfe.

It turns out that his datasets did not have the same connectivity - but instead of issuing an error message VisIt just hung in the parallel case. 

In serial, the error message was issued."
891,Pending,VisIt,Feature,Normal,Add  'Save Settings' button to the Host Profile window.,"","","",Cyrus Harrison,11/10/2011,"",0,"",11/10/2011 12:00 pm,11/29/2011 07:28 pm,"","","",2 - Low,2 - Rare,All,Any,"Suggested by Amit Chourasia:

Most new users loose settings because they forget to save settings for the host profile
It would be nice to add another button with ""Save Settings"" next to apply button in ""Host Profile"" dialog box. This would reduce one trip to the Options menu and make it more obvious to new users.
"
