#,Status,Project,Tracker,Priority,Subject,Assigned to,Category,Target version,Author,Start,Due date,% Done,Estimated time,Created,Updated,Likelihood,Severity,Found in Version,Impact,Expected Use,OS,Support Group,Description
2150,Pending,VisIt,Bug,Normal,Ghost node type NODE_NOT_APPLICABLE_TO_PROBLEM not handled well.,"","","",Brad Whitlock,02/17/2015,"",0,"",02/17/2015 01:41 pm,02/19/2015 08:01 pm,3 - Occasional,4 - Crash / Wrong Results,2.8.2,"","",All,Any,"We were instrumenting a simulation and we added I-blanking to a curvilinear mesh via libsim. I-blanks are added to a curvilinear mesh by tagging on an array containing VISIT_GHOSTNODE_REAL/VISIT_GHOSTNODE_BLANK via VisIt_CurvilinearMesh_setGhostNodes. Under the covers in the SimV2 reader, this creates an ""avtGhostNodes"" array with NODE_NOT_APPLICABLE_TO_PROBLEM in it where we don't want the nodes or cells incident to that node to be present in the VisIt plots. Ghost nodes were used for blanking in the simulation because it thinks in terms of nodes.

VisIt had some problems using ghost nodes for I-blanking:
1. A Contour plot completely ignored blanked nodes.
2. A Pseudocolor+Slice plot did take the blanked nodes into account but it must have tried to remove the nodes post-slice because the interfaces where the nodes/cells were supposed to be blanked were jagged.

Granted, this type of I-blanking is probably not used much in VisIt and maybe libsim is the only way to input this kind of data but it should work. Ghost cells work.
"
2151,Pending,VisIt,Bug,Normal,The visit_writer module is not installed in VisIt CLI.,"","","",Brad Whitlock,02/17/2015,"",0,"",02/17/2015 02:01 pm,02/19/2015 08:00 pm,3 - Occasional,3 - Major Irritation,2.8.2,"","",All,Any,"The visit_writer module for Python can make it relatively easy to make valid VTK data files from Python. Apparently visit_writer is not installed as a module in the VisIt CLI. This bit me when I wanted to create a quick file format conversion script that I could give to a user who already had VisIt. Other options either require a more complex script or a program that must be compiled against libraries like Silo.

surface86{whitlocb}22: /usr/gapps/visit/bin/visit -nowin -cli
Running: cli2.8.2 -nowin
Running: viewer2.8.2 -nowin -noint -host 127.0.0.1 -port 5600
>>> import visit_writer
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
ImportError: No module named visit_writer"
2153,Pending,VisIt,Feature,Normal, Host profile window and internallauncher change to allow easier addition of launchers.,"","","",Brad Whitlock,02/17/2015,"",0,"",02/17/2015 03:31 pm,02/19/2015 08:00 pm,"","","",3 - Medium,3 - Occasional,All,Any,"To add a new launch method for VisIt, one must add an option with the launch string (e.g. ""llsubmit/mpirun"") in the Host Profiles window and then change the internallauncher script to add a new job submitter class. It would be better to change how things work a little to avoid the step that requires the gui to be modified/recompiled.

1. Enhance internallauncher a little to enumerate the supported launcher/sublauncher configurations and store them in a VISIT_LAUNCHERS environment variable before starting the GUI. This should be fairly simple. Create all the job submitters and ask them what their launcher/sublaunchers are and add to a list which then makes the environment variable.
2. Change the Host profile GUI window so it populates the available launcher options based on the VISIT_LAUNCHERS environment variable. Give the user the option to type in a custom string for the launcher.
"
2186,Pending,VisIt,Bug,High,Issue building Pillow on Mac,Cyrus Harrison,"","",Brad Whitlock,03/20/2015,"",0,"",03/20/2015 03:56 pm,04/01/2015 03:02 pm,2 - Rare,3 - Major Irritation,2.9.0,"","",All,Any,"I went to run the test suite on Mac and it was not able to import PIL. I tried ""import PIL"" using the Python that build_visit had made for me and still no luck. I blew away my python build and had build_visit do it over. I noticed that it was not able to build Pillow (I guess we switched to Pillow). I tried building Pillow manually following the steps in the build_pillow function from bv_python.sh. I could not get the build to work because the Python that build_visit created for me was missing the ez_build stuff that lets ""python setup.py build"" work.

I was able to fix it like this:
1. Download https://bootstrap.pypa.io/ez_setup.py
2. python ez_setup.py

Then build pillow
3. python ./setup.py build
4. python ./setup.py install

The bottom line here is that the build_python may need to first make sure that ez_setup.py has been installed or the pillow build can fail.
https://pypi.python.org/pypi/setuptools"
2222,Pending,VisIt,Feature,Normal,Use the Python created by build_visit to build Mesa.,"","","",Brad Whitlock,04/09/2015,"",0,"",04/09/2015 12:52 pm,04/21/2015 07:08 pm,"","","",3 - Medium,3 - Occasional,All,Any,"When --mesa is added to the build_visit command line, it invokes the Mesa build, which uses configure to find a ""python2"" interpreter on the system. That interpreter is used later on in the Mesa build and it attempts to use the libxml2 module. This module is not present on some Linux clusters and the Mesa build fails because the libxml2 module cannot be located. Can the Python that build_visit creates build libxml2 and then be used when building Mesa so we don't rely on an external (potentially broken) Python interpreter?

1. Have build_python install libxml2 into the Python that VisIt builds
   a. Get the sources from ftp://xmlsoft.org/libxml2/python/libxml2-python-2.6.15.tar.gz
   b. tar zxvf libxml2-python-2.6.15.tar.gz
   c. cd libxml2-python-2.6.15
   d. python setup.py build install
2. Patch the Mesa configure (or mess with the path) so it locates the ""python2"" interpreter that build_visit created.
"
2244,Pending,VisIt,Bug,High,"Strange --prefix install paths when specifying compilers via --cc, --cxx to build_visit","","","",Brad Whitlock,04/24/2015,"",0,"",04/24/2015 07:18 pm,05/05/2015 07:23 pm,2 - Rare,2 - Minor Irritation,2.8.2,"","",All,Any,"Hopper has multiple gcc versions available via modules. I wanted to explicitly specify the path to a gcc that I had load via modules so I would not accidentally get some other gcc on the system. Of course, this caused the auto-generated name for the install directories to include the path to the gcc compiler, which is not what I expected.

# command line
./build_visit --console --no-visit --no-thirdparty --thirdparty-path /global/u1/w/whitlocb/Development/thirdparty_static/2.9.0 --static --silo --hdf5 --szip --cc /opt/gcc/4.9.2/bin/gcc --cxx /opt/gcc/4.9.2/bin/g++ --makeflags -j4 --fortran

# Here's what build_visit actually did. Note the funky --prefix path.
Invoking command to configure HDF5
./configure CXX=""/opt/gcc/4.9.2/bin/g++"" CC=""/opt/gcc/4.9.2/bin/gcc""         CFLAGS=""-m64   -O2"" CXXFLAGS=""-m64   -O2""         FC=""/opt/gcc/4.9.2/bin/gfortran"" F77=""/opt/gcc/4.9.2/bin/gfortran"" FCFLAGS="" -m64 -fPIC"" FFLAGS="" -m64 -fPIC"" --enable-fortran         --prefix=""/global/u1/w/whitlocb/Development/thirdparty_static/2.9.0/hdf5/1.8.7/linux-x86_64_/opt/gcc/4.9.2/bin/gcc""         --with-szlib=/global/u1/w/whitlocb/Development/thirdparty_static/2.9.0/szip/2.1/linux-x86_64_/opt/gcc/4.9.2/bin/gcc --disable-shared --enable-static 

# Here's what I expected.
 --prefix=""/global/u1/w/whitlocb/Development/thirdparty_static/2.9.0/hdf5/1.8.7/linux-x86_64_gcc-4.9""

I ended up dropping the --cc and --cxx arguments and it did what I wanted. Still, making that original --prefix path seems like a bad behavior."
2251,Pending,VisIt,Bug,Normal,"Builds against installed VisIt fails to link due to ""-lvtksys""","","","",Brad Whitlock,05/06/2015,"",0,"",05/06/2015 09:45 am,05/12/2015 07:05 pm,3 - Occasional,3 - Major Irritation,2.9.0,"","",All,Any,"I tried the following on hopper so I could make an updated Xdmf plugin. I ran into problems with the generated link.txt files referencing ""-lvtksys"" when they should instead have attempted to link with ""-lvtksys-6.1"". I worked around the issue by editing the link.txt files that CMake made. Still, this ought to work. This was on hopper.nersc.gov. I don't know whether it happens elsewhere.

1. ssh hopper.nersc.gov
2. svn co http://portal.nersc.gov/svn/visit/trunk/src/databases/Xdmf
3. cd Xdmf
4. /usr/common/graphics/visit/bin/xml2cmake -clobber Xdmf.xml
5. cmake .  ( I used my own cmake )
6. make VERBOSE=1"
2258,Pending,VisIt,Feature,Normal,Add indication of user vs built-in plugin in the Plugin Manger window.,"","","",Brad Whitlock,05/07/2015,"",0,"",05/07/2015 02:50 pm,05/12/2015 06:46 pm,"","","",3 - Medium,2 - Rare,All,Any,I built a new version of the Xdmf reader to override the installed Xdmf reader on hopper. I could not tell whether my plugin was being used or not because Xdmf is a standard VisIt plugin and the Plugin Manager window alphabetizes the plugin names. User plugins are loaded first but I could not tell. It would be nice if the Plugin Manager window had an indication of whether the plugin is from the user or the installed directory.
2275,Pending,VisIt,Bug,Normal,Scatter plot wizard shows the variables for the wrong file.,"","","",Brad Whitlock,05/20/2015,"",0,"",05/20/2015 12:59 pm,05/26/2015 06:44 pm,2 - Rare,3 - Major Irritation,2.9.0,"","",All,Any,"Hello,

I'm trying to overlay a ScatterPlot on a Pseudocolor plot with data
from two different files, and I think this shows up a bug in VisIt:
(using VisIt 2.9.1 on Linux, from the latest 64-bit Ubuntu 11.04
binary download)

Steps to reproduce:
1) Open curv3d.silo from the visit_data_files.tar.gz (it doesn't have
to be Silo format, but this allows easy reproducibility)
2) Plot Pseudocolor of ""u""
3) For the same window, open scatter_new.okc (inline below - fairly
simple Xmdv format file)
4) Plot Scatter -> x
5) In the Scatter Plot Setup window, I want to select ""y"" as the
second variable, and ""z"" as the third (and perhaps ""p"" as the color
variable)
However, the variables shown in the drop-down menus seem to be from
curv3d.silo, not scatter_new.okc, so I can't do this.

If I select any variable from curv3d.silo, exit the Scatter Plot Setup
dialog box, and then edit the Scatter properties, I do see the correct
variables from scatter_new.okc so this is one solution.

The other solution/workaround is to plot the ScatterPlot first, but it
seems this shouldn't be necessary.

Is this an actual bug in VisIt or am I missing something obvious?

Given that there are two easy workarounds, this is a fairly minor
problem, but it would be nice if it could be fixed, and might affect
other multi-file plots.

Thanks,

Philip Blakely

scatter_new.okc:
6 4 12
x
y
z
t
rho
p
0.2 0.5 10
0.5 0.8 10
0.3 1.0 10
0.1 0.1 10
0.555403 2.27037 10
10.5287 10.5721 10
0.2 0.5 1.0 0.1 2.27037 10.5287
0.3 0.6 0.9 0.1 0.624075 10.5598
0.4 0.7 0.6 0.1 0.555403 10.5626
0.5 0.8 0.3 0.1 0.67199 10.5721"
2276,Pending,VisIt,Bug,Normal,Read of environment limited to 10k in libsim.,"","","",Brad Whitlock,05/20/2015,"",0,"",05/20/2015 03:09 pm,05/26/2015 06:42 pm,1 - Exceptional,4 - Crash / Wrong Results,2.9.0,"","",All,Any,"In the ReadEnvironmentFromCommand function inside libsim, which is used to read the VisIt environment, we limit the buffer used to store the environment to 10k. This enough for most cases. I was contacted by a user who said that the 10k limit was causing the environment to get truncated and this caused the load of the libsim runtime to fail. We will need to either bump up the limit (maybe 32k) or change the code so it can support various buffer sizes."
2351,Pending,VisIt,Feature,Normal,Enhance labels with support for more fonts.,"","","",Brad Whitlock,08/05/2015,"",0,"",08/05/2015 02:15 pm,08/05/2015 04:07 pm,"","","",3 - Medium,3 - Occasional,All,Any,"There was a question at visitusers.org about setting the font on axis labels. It seems that newer VTK versions have a vtkTextProperty that enables the path to a TTF font file to be used. This enables texture-based fonts in VTK to be rendered using the specified font. It would be great to investigate this more and allow the use of system fonts for VisIt axis labels, legends, and text annotations.

Issues:
1. Use Qt to locate and select font to use. Identify the file for the selected font and send to VTK text actor. This presents some client/server issues for SR mode. Send the font file to the server and cache it in ~/.visit?
2. There may be no vector font that supports custom font files. Silly since font code will often make triangles from the TTF font and rasterize those triangles to a texture. A long time ago, I had a way of turning the font definition into triangles. There must still be a way to do this and make a VTK vector text actor suitable for 3D axis labels.
3. Use a custom vector font in the Label plot."
2373,Pending,VisIt,Bug,Normal,Test suite's --retry flag is broken.,"","","",Brad Whitlock,09/09/2015,"",0,"",09/09/2015 07:04 pm,09/15/2015 06:34 pm,3 - Occasional,2 - Minor Irritation,2.8.2,"","",All,Any,I was running the test suite and tried the --retry flag to try and get it to run again but only on the failed tests from my prior run. The flag does not work and causes the Python interpreter to bail because there is no definition for the TestSuiteResults class.
2382,Pending,VisIt,Bug,High,"Files written by ""visit_composite"" tool have compatibility problems.","","","",Brad Whitlock,09/18/2015,"",0,"",09/18/2015 09:01 pm,10/08/2015 01:45 pm,3 - Occasional,2 - Minor Irritation,trunk,"","",All,Any,"I was writing a test case for template movies and ran into some problems with the files that were output from visit_composite. That's the program that assembles different viewports and does transitions and compositing effects. The program was recently changed to use VTK to write out files to remove a non-portable dependency on ImageMagick.

1. When I exported the template movie to MPEG, the PNG files that were produced choked ffmpeg on surface.
2. When I exported the template movie to TIFF, VisIt could not read in the resulting TIFF images and complained about adding 0's to pad the data array.
3. When I exported the template movie to BMP and PNG, VisIt could not faithfully draw the images I expected. I often got white, black, or red for the whole image.

I'm guessing that alpha is getting written out -- or something weird like that.

I ended up having to add a call to ""convert"" in the test case to make valid PNGs that VisIt likes. It would be good to correct 1-3 above and fix the test5 function in the movie.py test case so convert is no longer needed. Verify that template movies can make MPEG movies with ffmpeg."
2393,Pending,VisIt,Bug,High,CloseDatabase prior to CMFE causes parallel engine to crash during CMFE.,"","","",Brad Whitlock,09/25/2015,"",0,"",09/25/2015 02:41 am,10/08/2015 01:35 pm,3 - Occasional,5 - Very Serious,trunk,"","",All,Any,"Kathleen reported that the export_db.py test was failing on Windows because it tried to remove files that were open in the engine. I added the appropriate CloseDatabase() calls to the test to try and make it more Windows-friendly. Things seemed okay until I ran the test case in parallel. In parallel, the presence of certain CloseDatabase() calls causes the engine to crash while processing the load balancing for the CMFE. This happens on Mac and Linux. I commented out all the CloseDatabase() lines in export_db.py for the time-being. This bug should be considered done when the engine does not crash in parallel and the export_db.py test passes in parallel with the calls to CloseDatabase().

<pre>
import os, sys

def silo_data_path(filename):
    return os.path.join(""/usr/gapps/visit/data"", filename)

def cmfe_silo_data_path(filename):
    return silo_data_path(filename)

OpenDatabase(silo_data_path(""globe.silo""))
AddPlot(""Pseudocolor"", ""t"")
DrawPlots()
DeleteAllPlots()
CloseDatabase(silo_data_path(""globe.silo""))   ### If we do not have this then we're fine. Closing the database hoses CMFE.

OpenDatabase(silo_data_path(""wave.visit""))
DefineScalarExpression(""cmfe"", ""conn_cmfe(coord(<%s:quadmesh>)[1], quadmesh)"" % cmfe_silo_data_path(""wave0020.silo""))
AddPlot(""Pseudocolor"", ""cmfe"")
DrawPlots()
SaveWindow()

sys.exit(0)
</pre>

Here's the command I used on surface: ./visit -cli -np 2 -l srun -nowin -s crash.py

Here's the stack I get when I run the parallel engine under GDB:
<pre>
Program received signal SIGSEGV, Segmentation fault.
0x0000000000000019 in ?? ()
Missing separate debuginfos, use: debuginfo-install freetype-2.3.11-15.el6_6.1.x86_64 keyutils-libs-1.4-5.el6.x86_64 krb5-libs-1.10.3-37.1chaos.ch5.3.x86_64 libICE-1.0.6-1.el6.x86_64 libSM-1.2.1-2.el6.x86_64 libX11-1.6.0-2.2.el6.x86_64 libXau-1.0.8-2.1.ch5.2.x86_64 libXext-1.3.2-2.1.el6.x86_64 libXt-1.1.4-6.1.el6.x86_64 libcom_err-1.41.12-21.el6.x86_64 libgcc-4.4.7-11.el6.x86_64 libgfortran-4.4.7-11.el6.x86_64 libgomp-4.4.7-11.el6.x86_64 libibumad-1.3.9-1.el6.x86_64 libibverbs-1.1.8-3.el6.x86_64 libicu-4.2.1-11.el6.x86_64 libipathverbs-1.3-3.el6_5.x86_64 libmlx4-1.0.6-6.el6.x86_64 libmthca-1.0.6-3.el6.x86_64 libnl-1.1.4-2.el6.x86_64 librdmacm-1.0.18.1-1.el6.x86_64 libselinux-2.0.94-5.8.el6.x86_64 libstdc++-4.4.7-11.el6.x86_64 libuuid-2.17.2-12.18.el6.x86_64 libxcb-1.9.1-2.el6.x86_64 libxml2-2.7.6-17.el6_6.1.x86_64 mesa-libGLU-10.1.2-2.el6.x86_64 munge-libs-0.5.11-1.ch5.1.1.x86_64 numactl-2.0.9-2.el6.x86_64 openssl-1.0.1e-30.el6_6.11.x86_64 zlib-1.2.3-29.el6.x86_64
(gdb) where
#0  0x0000000000000019 in ?? ()
#1  0x00002aaaaf596fa2 in avtDatabase::GetMetaData(int, bool, bool, bool) () from /g/g17/whitlocb/Development/trunk/src/lib/libavtdatabase_par.so
#2  0x00002aaaab5db6d4 in LoadBalancer::GetMeshName(ref_ptr<avtContract>, int) () from /g/g17/whitlocb/Development/trunk/src/lib/libengine_par.so
#3  0x00002aaaab5dc0ae in LoadBalancer::Reduce(ref_ptr<avtContract>) () from /g/g17/whitlocb/Development/trunk/src/lib/libengine_par.so
#4  0x00002aaaab5deb17 in ReduceCallback(void*, ref_ptr<avtContract>) () from /g/g17/whitlocb/Development/trunk/src/lib/libengine_par.so
#5  0x00002aaab07c34b8 in avtOriginatingSource::BalanceLoad(ref_ptr<avtContract>) ()
   from /g/g17/whitlocb/Development/trunk/src/lib/libavtpipeline_par.so
#6  0x00002aaab07c4589 in avtOriginatingSource::Update(ref_ptr<avtContract>) () from /g/g17/whitlocb/Development/trunk/src/lib/libavtpipeline_par.so
#7  0x00002aaab0736c70 in avtDataObject::Update(ref_ptr<avtContract>) () from /g/g17/whitlocb/Development/trunk/src/lib/libavtpipeline_par.so
#8  0x00002aaab07b2c0d in avtDataObjectSink::UpdateInput(ref_ptr<avtContract>) ()
   from /g/g17/whitlocb/Development/trunk/src/lib/libavtpipeline_par.so
#9  0x00002aaab07a3f23 in avtFilter::Update(ref_ptr<avtContract>) () from /g/g17/whitlocb/Development/trunk/src/lib/libavtpipeline_par.so
#10 0x00002aaab0736c70 in avtDataObject::Update(ref_ptr<avtContract>) () from /g/g17/whitlocb/Development/trunk/src/lib/libavtpipeline_par.so
#11 0x00002aaaada602a6 in avtCMFEExpression::Execute() () from /g/g17/whitlocb/Development/trunk/src/lib/libavtexpressions_par.so
#12 0x00002aaab07a4082 in avtFilter::Update(ref_ptr<avtContract>) () from /g/g17/whitlocb/Development/trunk/src/lib/libavtpipeline_par.so
#13 0x00002aaaadb098af in avtExpressionEvaluatorFilter::Execute() () from /g/g17/whitlocb/Development/trunk/src/lib/libavtexpressions_par.so
#14 0x00002aaab07a4082 in avtFilter::Update(ref_ptr<avtContract>) () from /g/g17/whitlocb/Development/trunk/src/lib/libavtpipeline_par.so
#15 0x00002aaab0736c70 in avtDataObject::Update(ref_ptr<avtContract>) () from /g/g17/whitlocb/Development/trunk/src/lib/libavtpipeline_par.so
#16 0x00002aaab07b2c0d in avtDataObjectSink::UpdateInput(ref_ptr<avtContract>) ()
   from /g/g17/whitlocb/Development/trunk/src/lib/libavtpipeline_par.so
#17 0x00002aaab07a3f23 in avtFilter::Update(ref_ptr<avtContract>) () from /g/g17/whitlocb/Development/trunk/src/lib/libavtpipeline_par.so
#18 0x00002aaab0736c70 in avtDataObject::Update(ref_ptr<avtContract>) () from /g/g17/whitlocb/Development/trunk/src/lib/libavtpipeline_par.so
#19 0x00002aaab07b2c0d in avtDataObjectSink::UpdateInput(ref_ptr<avtContract>) ()
   from /g/g17/whitlocb/Development/trunk/src/lib/libavtpipeline_par.so
#20 0x00002aaab07a3f23 in avtFilter::Update(ref_ptr<avtContract>) () from /g/g17/whitlocb/Development/trunk/src/lib/libavtpipeline_par.so
#21 0x00002aaab0736c70 in avtDataObject::Update(ref_ptr<avtContract>) () from /g/g17/whitlocb/Development/trunk/src/lib/libavtpipeline_par.so
#22 0x00002aaab07b2c0d in avtDataObjectSink::UpdateInput(ref_ptr<avtContract>) ()
   from /g/g17/whitlocb/Development/trunk/src/lib/libavtpipeline_par.so
#23 0x00002aaab07a3f23 in avtFilter::Update(ref_ptr<avtContract>) () from /g/g17/whitlocb/Development/trunk/src/lib/libavtpipeline_par.so
#24 0x00002aaab0736c70 in avtDataObject::Update(ref_ptr<avtContract>) () from /g/g17/whitlocb/Development/trunk/src/lib/libavtpipeline_par.so
#25 0x00002aaab07b2c0d in avtDataObjectSink::UpdateInput(ref_ptr<avtContract>) ()
   from /g/g17/whitlocb/Development/trunk/src/lib/libavtpipeline_par.so
#26 0x00002aaab07a3f23 in avtFilter::Update(ref_ptr<avtContract>) () from /g/g17/whitlocb/Development/trunk/src/lib/libavtpipeline_par.so
#27 0x00002aaab0736c70 in avtDataObject::Update(ref_ptr<avtContract>) () from /g/g17/whitlocb/Development/trunk/src/lib/libavtpipeline_par.so
#28 0x00002aaab07b2c0d in avtDataObjectSink::UpdateInput(ref_ptr<avtContract>) ()
   from /g/g17/whitlocb/Development/trunk/src/lib/libavtpipeline_par.so
#29 0x00002aaab07a3f23 in avtFilter::Update(ref_ptr<avtContract>) () from /g/g17/whitlocb/Development/trunk/src/lib/libavtpipeline_par.so
#30 0x00002aaab0736c70 in avtDataObject::Update(ref_ptr<avtContract>) () from /g/g17/whitlocb/Development/trunk/src/lib/libavtpipeline_par.so
#31 0x00002aaab07b2c0d in avtDataObjectSink::UpdateInput(ref_ptr<avtContract>) ()
   from /g/g17/whitlocb/Development/trunk/src/lib/libavtpipeline_par.so
#32 0x00002aaab07a3f23 in avtFilter::Update(ref_ptr<avtContract>) () from /g/g17/whitlocb/Development/trunk/src/lib/libavtpipeline_par.so
#33 0x00002aaab0736c70 in avtDataObject::Update(ref_ptr<avtContract>) () from /g/g17/whitlocb/Development/trunk/src/lib/libavtpipeline_par.so
#34 0x00002aaab07b2c0d in avtDataObjectSink::UpdateInput(ref_ptr<avtContract>) ()
   from /g/g17/whitlocb/Development/trunk/src/lib/libavtpipeline_par.so
#35 0x00002aaab07a3f23 in avtFilter::Update(ref_ptr<avtContract>) () from /g/g17/whitlocb/Development/trunk/src/lib/libavtpipeline_par.so
#36 0x00002aaab0736c70 in avtDataObject::Update(ref_ptr<avtContract>) () from /g/g17/whitlocb/Development/trunk/src/lib/libavtpipeline_par.so
#37 0x00002aaab07be3e0 in avtTerminatingSink::Execute(ref_ptr<avtContract>) () from /g/g17/whitlocb/Development/trunk/src/lib/libavtpipeline_par.so
#38 0x00002aaaaebeff2e in avtPlot::Execute(ref_ptr<avtDataObject>, ref_ptr<avtContract>, WindowAttributes const*) ()
   from /g/g17/whitlocb/Development/trunk/src/lib/libavtplotter_par.so
---Type <return> to continue, or q <return> to quit--- 
#39 0x00002aaaab5addd7 in DataNetwork::GetWriter(ref_ptr<avtDataObject>, ref_ptr<avtContract>, WindowAttributes*) ()
   from /g/g17/whitlocb/Development/trunk/src/lib/libengine_par.so
#40 0x00002aaaab5ee281 in NetworkManager::GetOutput(bool, bool, float*) () from /g/g17/whitlocb/Development/trunk/src/lib/libengine_par.so
#41 0x00002aaaab5d4b83 in EngineRPCExecutor<ExecuteRPC>::Execute(ExecuteRPC*) () from /g/g17/whitlocb/Development/trunk/src/lib/libengine_par.so
#42 0x00002aaab5bca78c in Subject::Notify() () from /g/g17/whitlocb/Development/trunk/src/lib/libvisitcommon.so
#43 0x00002aaab5ade02d in AttributeSubject::Notify() () from /g/g17/whitlocb/Development/trunk/src/lib/libvisitcommon.so
#44 0x00002aaaab6077a6 in MPIXfer::Process() () from /g/g17/whitlocb/Development/trunk/src/lib/libengine_par.so
#45 0x00002aaaab5d04a4 in Engine::EventLoop() () from /g/g17/whitlocb/Development/trunk/src/lib/libengine_par.so
#46 0x00002aaaab5d0a18 in Engine::PAR_EventLoop() () from /g/g17/whitlocb/Development/trunk/src/lib/libengine_par.so
#47 0x0000000000401a35 in EngineMain(int, char**) ()
#48 0x00002aaab8ed6d5d in __libc_start_main (main=0x401eb0 <main>, argc=9, ubp_av=0x7fffffffd0d8, init=<value optimized out>, 
    fini=<value optimized out>, rtld_fini=<value optimized out>, stack_end=0x7fffffffd0c8) at libc-start.c:226
#49 0x0000000000401819 in _start ()
</pre>"
2400,Pending,VisIt,Feature,Normal,Add option to save images server-side.,"","","",Brad Whitlock,09/30/2015,"",0,"",09/30/2015 04:23 pm,10/08/2015 01:28 pm,"","","",3 - Medium,3 - Occasional,All,Any,"Add an option to VisIt to allow server-side image saves. In the event of multiple engines, the destination engine would need to be selectable and the image should be composited on the viewer and sent to the engine to write it out. If there is a single engine then the image save could happen directly on the engine.

This would help address an issue with saving images from Libsim when connected interactively client/server. Calls to VisItSaveWindow() do different things depending on whether there is a viewer connection or whether Libsim is being used in batch mode. When interactive connections are used, Libsim sends a message to the viewer to tell it to save the window. The viewer ends up getting an image from the simulation and saving it client-side. We'd like to be able to save server-side as is done in batch mode.

Done:
1. When VisIt can save an image server-side.
2. When an interactive connection to the updateplots simulation can save its images server-side.
"
